id_veicolo,commerciale,eta_approx,genere
35335,N,41,M
35336,S,0,_
35337,N,84,F
35338,N,56,M
35339,N,67,M
35340,N,52,M
35341,N,43,M
35342,N,38,F
35343,N,42,F
35344,N,66,M
35345,N,53,F
35346,N,43,M
35347,N,71,M
35348,N,66,M
35349,N,55,F
35350,N,79,M
35351,N,58,F
35352,N,70,M
35353,N,35,M
35354,N,84,F
35355,N,60,F
35356,N,63,F
35357,S,0,_
35358,N,76,F
35359,N,57,F
35360,N,61,F
35361,N,59,M
35362,N,71,M
35363,N,58,M
35364,N,60,M
35365,N,72,F
35366,N,39,F
35367,N,64,M
35368,N,52,F
35369,N,36,F
35370,N,61,F
35371,N,54,F
35372,N,78,M
35373,N,52,M
35374,N,69,M
35375,N,64,F
35376,N,52,M
35377,N,44,F
35378,N,81,M
35379,N,22,M
35380,N,68,M
35381,S,0,_
35382,N,41,M
35383,S,0,_
35384,N,75,M
35385,N,64,M
35386,N,53,F
35387,N,52,M
35388,N,71,M
35389,N,66,F
35390,N,51,M
35391,N,81,M
35392,N,36,F
35393,N,62,M
35394,S,0,_
35395,N,56,M
35396,N,61,M
35397,N,52,M
35398,N,52,M
35399,N,49,M
35400,N,53,F
35401,N,62,M
35402,N,63,M
35403,N,74,M
35404,N,63,M
35405,N,75,M
35406,N,65,F
35407,N,70,M
35408,N,67,F
35409,N,79,M
35410,N,60,F
35411,N,72,M
35412,N,26,F
35413,N,36,M
35414,N,28,F
35415,N,50,F
35416,N,76,F
35417,N,70,F
35418,N,62,M
35419,N,62,M
35420,N,57,F
35421,N,36,F
35422,N,73,M
35423,N,63,F
35424,N,53,F
35425,N,69,M
35426,N,83,F
35427,N,56,F
35428,N,40,M
35429,S,0,_
35430,N,42,M
35431,N,45,M
35432,N,72,M
35433,S,0,_
35434,N,77,M
35435,N,68,M
35436,N,69,F
35437,N,81,M
35438,N,66,F
35439,N,49,F
35440,N,52,M
35441,N,43,M
35442,N,35,M
35443,S,0,_
35444,N,33,F
35445,S,0,_
35446,N,59,M
35447,N,51,M
35448,N,46,M
35449,N,61,M
35450,N,76,M
35451,N,50,M
35452,N,64,M
35453,N,60,F
35454,N,69,F
35455,N,81,F
35456,N,49,M
35457,N,61,F
35458,S,0,_
35459,N,45,M
35460,N,62,M
35461,S,0,_
35462,N,56,M
35463,N,53,M
35464,N,79,M
35465,N,41,M
35466,N,65,M
35467,N,49,M
35468,N,53,M
35469,N,62,F
35470,N,41,F
35471,N,63,M
35472,N,70,M
35473,N,65,M
35474,N,59,M
35475,N,75,M
35476,N,61,F
35477,N,26,F
35478,N,59,M
35479,N,39,F
35480,N,66,F
35481,N,64,M
35482,N,49,M
35483,N,71,F
35484,N,58,M
35485,N,66,M
35486,N,56,F
35487,N,78,M
35488,N,84,F
35489,N,66,M
35490,N,47,M
35491,N,44,M
35492,N,54,M
35493,N,75,M
35494,N,80,M
35495,N,36,F
35496,S,0,_
35497,N,55,F
35498,N,78,M
35499,N,49,F
35500,N,39,F
35501,N,25,M
35502,N,38,F
35503,N,31,M
35504,N,58,M
35505,N,70,M
35506,N,51,M
35507,N,60,M
35508,N,59,F
35509,N,60,M
35510,N,58,M
35511,N,76,M
35512,N,58,F
35513,N,38,M
35514,N,56,M
35515,N,73,M
35516,N,58,F
35517,N,69,M
35518,N,68,M
35519,N,57,M
35520,N,62,F
35521,N,67,M
35522,N,74,M
35523,N,37,F
35524,N,56,F
35525,N,26,M
35526,N,63,F
35527,N,51,M
35528,N,68,M
35529,N,55,M
35530,N,79,M
35531,S,0,_
35532,N,67,F
35533,N,69,M
35534,N,26,M
35535,S,0,_
35536,N,65,M
35537,N,73,M
35538,N,67,M
35539,N,39,M
35540,N,73,M
35541,N,55,F
35542,N,78,F
35543,N,79,M
35544,N,29,F
35545,N,27,M
35546,S,0,_
35547,N,66,F
35548,N,53,M
35549,N,76,F
35550,N,35,M
35551,N,49,M
35552,N,32,M
35553,N,59,F
35554,N,62,F
35555,N,71,F
35556,N,50,F
35557,N,55,M
35558,N,60,M
35559,N,53,F
35560,N,28,M
35561,N,53,F
35562,N,55,F
35563,S,0,_
35564,N,51,F
35565,S,0,_
35566,N,48,F
35567,S,0,_
35568,N,78,F
35569,N,50,F
35570,N,80,M
35571,N,26,M
35572,N,27,F
35573,N,60,M
35574,N,72,M
35575,S,0,_
35576,N,58,M
35577,N,82,M
35578,N,79,F
35579,N,65,M
35580,N,49,M
35581,N,65,F
35582,N,57,M
35583,N,50,F
35584,N,37,M
35585,N,31,M
35586,N,80,M
35587,N,43,F
35588,N,48,M
35589,N,68,M
35590,N,44,M
35591,N,74,M
35592,N,49,F
35593,N,55,F
35594,N,29,F
35595,N,71,M
35596,N,55,M
35597,N,67,M
35598,N,68,F
35599,N,76,M
35600,N,56,M
35601,N,78,M
35602,N,55,F
35603,N,55,M
35604,N,83,M
35605,N,49,F
35606,N,64,F
35607,N,53,F
35608,N,28,F
35609,N,69,F
35610,N,54,F
35611,N,71,M
35612,N,50,M
35613,N,73,M
35614,N,61,M
35615,N,51,M
35616,N,61,F
35617,N,83,M
35618,N,67,M
35619,N,69,M
35620,N,35,F
35621,N,70,F
35622,N,50,M
35623,N,27,F
35624,N,64,F
35625,N,80,M
35626,N,71,M
35627,N,48,F
35628,N,69,M
35629,N,79,F
35630,N,54,M
35631,N,67,F
35632,N,76,M
35633,N,57,M
35634,N,76,M
35635,N,59,M
35636,N,63,M
35637,N,74,M
35638,N,56,F
35639,S,0,_
35640,N,62,M
35641,N,77,M
35642,N,78,M
35643,N,30,F
35644,N,46,F
35645,N,63,M
35646,N,27,F
35647,N,59,F
35648,N,80,F
35649,N,62,F
35650,N,40,F
35651,N,73,F
35652,N,53,F
35653,N,64,M
35654,N,63,F
35655,N,58,F
35656,N,63,M
35657,N,65,M
35658,N,60,F
35659,N,30,M
35660,N,68,F
35661,N,73,F
35662,N,39,F
35663,N,72,M
35664,S,0,_
35665,N,22,M
35666,N,86,M
35667,N,33,F
35668,N,85,M
35669,N,35,F
35670,N,52,F
35671,N,39,M
35672,N,60,M
35673,N,66,M
35674,N,60,F
35675,N,78,F
35676,S,0,_
35677,N,63,M
35678,S,0,_
35679,N,74,M
35680,N,38,F
35681,N,21,M
35682,N,34,F
35683,N,38,M
35684,N,70,M
35685,N,48,F
35686,N,69,M
35687,N,64,F
35688,N,38,M
35689,S,0,_
35690,N,72,M
35691,N,57,M
35692,N,64,F
35693,N,68,F
35694,N,60,M
35695,N,47,M
35696,N,63,M
35697,N,51,M
35698,N,41,M
35699,N,55,M
35700,N,52,M
35701,N,83,M
35702,N,51,M
35703,N,56,F
35704,S,0,_
35705,N,50,M
35706,N,75,M
35707,N,49,M
35708,N,72,M
35709,N,62,M
35710,N,33,F
35711,N,31,F
35712,N,65,M
35713,N,58,F
35714,N,61,F
35715,N,68,F
35716,S,0,_
35717,N,52,M
35718,N,83,M
35719,N,53,F
35720,N,29,M
35721,N,76,M
35722,N,58,M
35723,S,0,_
35724,S,0,_
35725,N,28,M
35726,N,31,F
35727,N,41,M
35728,N,61,M
35729,N,51,F
35730,N,56,M
35731,N,60,M
35732,N,34,M
35733,N,51,M
35734,N,26,M
35735,S,0,_
35736,N,80,M
35737,N,59,F
35738,N,57,F
35739,N,45,M
35740,N,54,M
35741,N,56,M
35742,N,72,M
35743,N,31,F
35744,S,0,_
35745,N,71,M
35746,N,53,F
35747,N,57,M
35748,N,81,M
35749,N,58,F
35750,N,77,F
35751,N,57,M
35752,N,68,F
35753,N,53,M
35754,S,0,_
35755,N,60,M
35756,N,58,F
35757,N,72,M
35758,N,52,M
35759,N,52,F
35760,N,51,M
35761,N,58,M
35762,N,71,F
35763,N,67,M
35764,N,28,M
35765,N,56,F
35766,N,46,F
35767,N,35,F
35768,N,77,F
35769,N,76,F
35770,N,61,M
35771,N,62,M
35772,N,38,M
35773,N,78,F
35774,N,72,F
35775,N,72,M
35776,N,37,M
35777,N,29,F
35778,N,56,M
35779,N,71,F
35780,N,38,F
35781,N,65,M
35782,N,61,M
35783,N,69,F
35784,N,56,M
35785,N,36,F
35786,N,71,F
35787,S,0,_
35788,N,62,F
35789,N,59,M
35790,N,47,M
35791,N,39,F
35792,N,35,M
35793,N,40,F
35794,N,65,M
35795,N,29,F
35796,S,0,_
35797,N,27,M
35798,N,58,M
35799,N,66,F
35800,N,61,M
35801,N,36,M
35802,N,79,F
35803,N,73,M
35804,N,66,M
35805,N,36,M
35806,N,75,M
35807,N,59,F
35808,N,61,M
35809,N,52,F
35810,N,63,M
35811,N,64,F
35812,N,60,M
35813,N,66,M
35814,N,46,F
35815,N,54,F
35816,N,70,M
35817,N,73,M
35818,N,68,M
35819,N,39,M
35820,N,55,F
35821,N,52,M
35822,N,56,F
35823,N,65,M
35824,N,67,F
35825,N,77,F
35826,N,31,M
35827,N,31,F
35828,S,0,_
35829,N,77,M
35830,N,68,M
35831,N,67,M
35832,N,55,M
35833,N,59,M
35834,N,43,F
35835,N,51,M
35836,N,57,F
35837,S,0,_
35838,N,26,M
35839,S,0,_
35840,N,69,M
35841,N,59,F
35842,N,57,M
35843,N,22,F
35844,N,54,F
35845,N,51,M
35846,N,70,M
35847,N,72,F
35848,N,54,F
35849,N,64,M
35850,N,58,M
35851,N,75,M
35852,S,0,_
35853,N,38,M
35854,N,26,M
35855,N,59,F
35856,N,60,F
35857,N,47,M
35858,N,71,F
35859,N,73,M
35860,N,74,F
35861,N,60,M
35862,S,0,_
35863,N,56,M
35864,N,69,M
35865,N,74,M
35866,N,53,F
35867,N,66,M
35868,N,60,M
35869,N,75,M
35870,N,56,M
35871,N,73,F
35872,N,61,M
35873,N,58,M
35874,N,32,F
35875,N,56,M
35876,N,67,M
35877,N,58,F
35878,N,53,M
35879,N,60,F
35880,N,53,M
35881,N,26,F
35882,N,59,M
35883,N,75,F
35884,N,40,M
35885,N,65,F
35886,N,54,F
35887,N,46,M
35888,N,67,F
35889,N,43,M
35890,N,56,F
35891,N,73,F
35892,S,0,_
35893,N,78,M
35894,N,46,M
35895,N,34,F
35896,N,47,F
35897,N,24,M
35898,N,36,F
35899,N,54,F
35900,N,28,M
35901,N,32,M
35902,N,48,F
35903,N,59,M
35904,N,30,M
35905,N,48,M
35906,N,61,M
35907,N,43,F
35908,N,53,M
35909,N,44,F
35910,N,33,F
35911,N,29,F
35912,N,58,F
35913,N,53,F
35914,N,49,M
35915,N,40,F
35916,N,32,M
35917,N,77,M
35918,N,70,M
35919,N,25,M
35920,N,56,F
35921,N,61,F
35922,N,67,M
35923,N,59,F
35924,N,39,M
35925,S,0,_
35926,S,0,_
35927,N,86,M
35928,N,46,F
35929,N,51,F
35930,N,57,M
35931,N,48,F
35932,N,39,M
35933,N,63,M
35934,N,63,F
35935,N,75,F
35936,N,58,F
35937,N,79,F
35938,N,43,M
35939,N,64,F
35940,N,66,F
35941,S,0,_
35942,N,46,F
35943,N,76,M
35944,N,76,M
35945,N,75,M
35946,S,0,_
35947,N,55,M
35948,N,43,F
35949,N,41,M
35950,N,40,F
35951,N,55,F
35952,N,44,F
35953,N,51,M
35954,N,58,F
35955,N,62,F
35956,N,57,M
35957,N,74,M
35958,N,63,F
35959,N,67,M
35960,N,60,F
35961,N,41,M
35962,N,85,F
35963,N,52,M
35964,N,62,M
35965,S,0,_
35966,N,84,M
35967,N,67,M
35968,N,55,F
35969,N,37,M
35970,N,69,M
35971,N,84,M
35972,N,86,M
35973,N,52,F
35974,N,25,M
35975,S,0,_
35976,N,40,F
35977,N,54,M
35978,N,74,M
35979,N,59,F
35980,N,57,F
35981,N,54,F
35982,N,47,F
35983,N,27,M
35984,N,63,F
35985,N,41,M
35986,N,43,F
35987,N,77,M
35988,N,23,F
35989,N,47,M
35990,N,42,M
35991,N,66,M
35992,N,83,F
35993,N,81,F
35994,N,72,F
35995,N,80,M
35996,N,29,M
35997,N,62,F
35998,N,40,F
35999,N,56,F
36000,N,67,F
36001,N,79,M
36002,N,28,F
36003,N,65,M
36004,N,49,M
36005,N,71,F
36006,N,44,F
36007,N,30,M
36008,N,39,F
36009,N,66,M
36010,N,35,F
36011,N,29,M
36012,N,62,M
36013,N,54,M
36014,N,64,F
36015,N,55,M
36016,N,40,M
36017,N,71,M
36018,N,70,F
36019,N,33,F
36020,N,33,F
36021,N,26,F
36022,N,67,M
36023,N,48,F
36024,N,57,M
36025,N,51,F
36026,N,71,F
36027,N,53,M
36028,S,0,_
36029,N,36,F
36030,N,67,F
36031,N,27,M
36032,N,80,F
36033,N,68,M
36034,N,70,M
36035,N,77,F
36036,N,67,F
36037,N,59,M
36038,N,42,M
36039,N,60,F
36040,N,54,F
36041,N,58,M
36042,N,62,F
36043,N,35,F
36044,N,42,M
36045,N,41,F
36046,N,58,M
36047,N,54,F
36048,N,72,F
36049,N,60,M
36050,N,62,F
36051,N,58,M
36052,N,42,F
36053,N,52,F
36054,N,74,M
36055,N,59,M
36056,N,56,M
36057,N,83,M
36058,N,54,F
36059,N,73,M
36060,N,30,M
36061,N,51,M
36062,N,64,M
36063,N,31,M
36064,N,65,F
36065,N,43,M
36066,N,71,M
36067,N,21,F
36068,N,71,M
36069,N,31,F
36070,N,69,F
36071,N,57,M
36072,N,58,M
36073,N,52,F
36074,N,59,M
36075,N,41,F
36076,N,74,M
36077,N,77,F
36078,N,53,F
36079,N,32,M
36080,N,77,M
36081,N,48,F
36082,N,50,F
36083,N,47,F
36084,N,49,F
36085,N,64,M
36086,N,31,F
36087,N,61,M
36088,N,65,F
36089,N,69,M
36090,N,52,F
36091,N,64,M
36092,S,0,_
36093,N,79,M
36094,N,64,M
36095,N,68,F
36096,S,0,_
36097,N,47,F
36098,N,50,F
36099,N,68,M
36100,N,47,M
36101,N,72,M
36102,N,62,M
36103,N,31,M
36104,N,62,M
36105,N,65,M
36106,N,94,M
36107,N,31,M
36108,N,85,F
36109,N,29,F
36110,N,33,F
36111,N,70,M
36112,S,0,_
36113,N,79,M
36114,N,83,F
36115,N,53,F
36116,N,31,F
36117,N,65,M
36118,N,48,M
36119,N,57,M
36120,S,0,_
36121,N,58,F
36122,N,53,M
36123,N,72,M
36124,N,58,F
36125,N,48,F
36126,N,57,M
36127,N,68,M
36128,N,60,F
36129,N,80,F
36130,N,58,M
36131,N,74,M
36132,N,81,F
36133,N,37,M
36134,N,55,M
36135,N,86,M
36136,N,63,F
36137,N,55,M
36138,N,77,M
36139,N,55,F
36140,N,50,M
36141,N,29,M
36142,N,54,M
36143,N,41,F
36144,N,50,F
36145,N,58,F
36146,N,90,M
36147,N,59,M
36148,N,50,F
36149,N,23,M
36150,N,50,M
36151,N,46,F
36152,N,50,M
36153,S,0,_
36154,N,82,M
36155,N,57,F
36156,S,0,_
36157,S,0,_
36158,N,54,M
36159,N,88,F
36160,N,65,F
36161,N,54,F
36162,N,31,M
36163,N,72,F
36164,N,50,F
36165,N,56,M
36166,N,39,M
36167,N,61,M
36168,N,57,M
36169,N,71,M
36170,N,48,M
36171,N,52,F
36172,N,83,M
36173,N,65,M
36174,N,54,M
36175,N,71,F
36176,N,51,M
36177,N,86,M
36178,N,77,M
36179,N,78,M
36180,N,58,M
36181,S,0,_
36182,N,78,M
36183,N,58,F
36184,S,0,_
36185,N,63,F
36186,N,25,M
36187,N,71,M
36188,N,52,M
36189,N,67,F
36190,N,23,M
36191,S,0,_
36192,N,53,F
36193,N,50,M
36194,N,27,M
36195,N,67,M
36196,N,66,M
36197,N,50,F
36198,N,78,M
36199,S,0,_
36200,N,57,F
36201,N,69,M
36202,N,68,F
36203,N,74,M
36204,N,65,M
36205,N,57,M
36206,N,83,M
36207,N,50,F
36208,N,42,M
36209,N,56,M
36210,N,64,F
36211,S,0,_
36212,N,42,M
36213,N,62,F
36214,N,38,M
36215,N,56,M
36216,S,0,_
36217,N,63,F
36218,N,51,F
36219,N,58,F
36220,N,63,M
36221,N,65,M
36222,N,63,F
36223,N,80,M
36224,N,31,F
36225,N,63,F
36226,N,70,M
36227,N,56,F
36228,N,55,M
36229,N,72,M
36230,N,72,F
36231,N,55,M
36232,N,80,F
36233,N,71,M
36234,S,0,_
36235,N,45,F
36236,N,28,F
36237,N,74,M
36238,N,52,F
36239,N,60,F
36240,N,57,F
36241,N,56,F
36242,N,60,M
36243,N,31,M
36244,S,0,_
36245,N,62,M
36246,N,68,F
36247,N,85,F
36248,N,43,F
36249,N,41,F
36250,N,87,M
36251,N,36,F
36252,N,27,M
36253,N,66,F
36254,N,50,F
36255,N,44,F
36256,N,58,F
36257,N,42,F
36258,S,0,_
36259,S,0,_
36260,N,61,M
36261,N,74,M
36262,N,86,M
36263,S,0,_
36264,N,55,M
36265,N,66,M
36266,S,0,_
36267,N,32,F
36268,N,77,M
36269,N,61,F
36270,N,65,F
36271,N,80,F
36272,N,75,M
36273,N,48,F
36274,N,62,M
36275,N,53,M
36276,N,68,M
36277,N,43,M
36278,N,52,M
36279,N,50,F
36280,N,44,M
36281,N,38,F
36282,N,30,F
36283,N,39,M
36284,N,70,F
36285,N,55,M
36286,N,87,M
36287,N,61,F
36288,N,63,M
36289,N,90,M
36290,S,0,_
36291,N,63,F
36292,N,88,M
36293,N,35,M
36294,N,64,M
36295,S,0,_
36296,N,57,F
36297,S,0,_
36298,N,65,M
36299,N,35,M
36300,N,41,M
36301,N,71,M
36302,N,81,M
36303,N,45,F
36304,N,56,F
36305,N,73,M
36306,N,43,F
36307,N,62,M
36308,N,49,F
36309,N,66,F
36310,N,28,F
36311,N,62,F
36312,N,36,F
36313,N,57,F
36314,N,78,F
36315,S,0,_
36316,N,62,F
36317,N,50,M
36318,N,77,F
36319,N,56,M
36320,N,85,F
36321,N,61,F
36322,N,38,F
36323,N,55,F
36324,N,28,F
36325,N,57,F
36326,N,60,M
36327,N,64,M
36328,N,59,F
36329,N,61,M
36330,N,66,M
36331,N,21,M
36332,N,54,F
36333,N,62,M
36334,N,61,F
36335,N,82,F
36336,N,78,M
36337,S,0,_
36338,N,86,M
36339,S,0,_
36340,N,65,M
36341,N,82,M
36342,N,46,F
36343,N,80,M
36344,N,53,F
36345,N,48,M
36346,N,64,M
36347,N,54,M
36348,S,0,_
36349,N,56,F
36350,N,47,M
36351,N,66,F
36352,N,84,M
36353,N,47,M
36354,N,23,M
36355,S,0,_
36356,N,45,M
36357,N,76,M
36358,N,32,M
36359,S,0,_
36360,N,58,F
36361,N,54,M
36362,N,35,M
36363,N,55,M
36364,N,61,M
36365,N,65,F
36366,S,0,_
36367,N,50,F
36368,N,61,M
36369,N,55,M
36370,N,72,M
36371,N,74,M
36372,N,54,M
36373,N,56,F
36374,N,31,M
36375,N,72,M
36376,N,82,M
36377,N,47,M
36378,N,74,M
36379,N,40,F
36380,N,66,F
36381,N,35,F
36382,N,70,M
36383,N,72,M
36384,N,59,F
36385,N,76,M
36386,N,51,F
36387,N,30,F
36388,N,62,M
36389,N,67,M
36390,N,63,M
36391,N,80,M
36392,N,37,M
36393,N,68,M
36394,N,56,F
36395,N,28,F
36396,N,54,M
36397,S,0,_
36398,N,78,M
36399,N,23,M
36400,N,58,M
36401,N,84,M
36402,N,86,F
36403,N,63,F
36404,N,36,M
36405,S,0,_
36406,N,76,F
36407,N,50,F
36408,N,43,M
36409,N,84,M
36410,N,72,M
36411,N,62,M
36412,N,82,M
36413,N,56,M
36414,S,0,_
36415,N,52,M
36416,N,57,M
36417,N,76,M
36418,N,65,M
36419,N,69,F
36420,N,77,F
36421,N,47,F
36422,N,65,F
36423,N,56,M
36424,N,35,M
36425,N,55,F
36426,N,63,M
36427,N,39,F
36428,N,79,M
36429,N,48,F
36430,N,50,F
36431,S,0,_
36432,N,55,M
36433,N,85,M
36434,N,35,F
36435,N,52,F
36436,N,45,M
36437,N,50,F
36438,N,89,M
36439,N,30,M
36440,N,47,M
36441,N,29,M
36442,N,69,M
36443,N,73,M
36444,S,0,_
36445,N,40,F
36446,N,40,F
36447,N,33,M
36448,N,24,M
36449,N,70,F
36450,N,67,F
36451,N,83,M
36452,N,53,F
36453,N,70,F
36454,N,62,M
36455,N,72,M
36456,N,42,M
36457,N,62,M
36458,N,68,M
36459,N,58,M
36460,N,22,M
36461,N,83,M
36462,S,0,_
36463,N,55,M
36464,S,0,_
36465,N,51,F
36466,N,64,M
36467,N,56,F
36468,N,82,M
36469,N,61,M
36470,N,63,M
36471,N,77,M
36472,N,74,M
36473,N,65,M
36474,N,54,F
36475,N,33,M
36476,N,58,F
36477,N,76,M
36478,N,29,M
36479,N,29,F
36480,N,76,M
36481,N,60,F
36482,N,60,F
36483,N,50,M
36484,N,80,M
36485,N,71,M
36486,N,88,M
36487,N,50,F
36488,S,0,_
36489,N,45,M
36490,N,55,F
36491,N,69,F
36492,N,39,M
36493,N,34,F
36494,N,56,M
36495,N,33,M
36496,N,58,F
36497,N,66,M
36498,N,43,F
36499,N,81,M
36500,N,33,M
36501,N,29,F
36502,S,0,_
36503,N,49,M
36504,N,68,M
36505,N,52,M
36506,N,64,F
36507,N,58,F
36508,N,28,M
36509,N,41,M
36510,N,52,M
36511,N,62,M
36512,N,32,F
36513,N,45,F
36514,S,0,_
36515,N,59,F
36516,N,80,M
36517,N,60,F
36518,N,64,M
36519,N,56,M
36520,N,38,M
36521,N,82,M
36522,N,51,F
36523,N,45,F
36524,N,25,F
36525,N,63,M
36526,N,43,F
36527,N,65,F
36528,N,59,M
36529,N,62,F
36530,N,78,M
36531,N,48,F
36532,N,58,M
36533,N,47,M
36534,N,65,F
36535,N,67,M
36536,N,60,M
36537,N,55,F
36538,N,68,M
36539,N,23,M
36540,N,62,M
36541,N,55,M
36542,N,24,M
36543,N,74,F
36544,S,0,_
36545,N,52,M
36546,N,59,F
36547,N,73,F
36548,N,50,M
36549,N,51,M
36550,N,54,M
36551,N,73,M
36552,N,26,M
36553,N,51,M
36554,S,0,_
36555,N,84,M
36556,N,56,F
36557,N,57,M
36558,N,43,M
36559,N,67,M
36560,N,71,M
36561,N,74,M
36562,N,47,M
36563,N,36,F
36564,N,57,F
36565,N,39,M
36566,N,36,M
36567,N,62,M
36568,N,71,M
36569,N,60,M
36570,N,65,M
36571,N,80,M
36572,N,20,F
36573,N,55,M
36574,N,77,M
36575,N,76,M
36576,N,37,F
36577,N,54,M
36578,N,58,F
36579,N,75,F
36580,N,51,F
36581,N,81,M
36582,N,48,F
36583,N,60,M
36584,N,65,F
36585,N,70,F
36586,N,34,M
36587,N,46,M
36588,N,69,M
36589,N,80,F
36590,N,26,F
36591,N,81,F
36592,N,70,M
36593,N,62,F
36594,N,53,M
36595,N,61,M
36596,N,60,M
36597,S,0,_
36598,N,52,F
36599,N,44,F
36600,N,32,M
36601,N,55,M
36602,S,0,_
36603,N,57,F
36604,N,86,M
36605,N,74,F
36606,S,0,_
36607,N,70,F
36608,N,65,M
36609,N,72,F
36610,N,52,F
36611,S,0,_
36612,N,59,F
36613,N,62,F
36614,N,69,M
36615,N,62,M
36616,N,57,F
36617,N,54,M
36618,N,60,F
36619,N,82,M
36620,N,59,M
36621,N,79,F
36622,N,85,F
36623,N,32,M
36624,N,30,F
36625,N,68,M
36626,N,72,F
36627,N,31,M
36628,N,35,M
36629,N,72,F
36630,N,53,M
36631,N,90,M
36632,N,57,F
36633,N,84,M
36634,N,57,F
36635,N,53,F
36636,N,53,M
36637,N,53,M
36638,N,82,M
36639,N,57,F
36640,N,52,F
36641,N,50,F
36642,N,74,F
36643,N,50,F
36644,N,57,M
36645,N,56,M
36646,N,22,M
36647,N,53,M
36648,N,61,F
36649,N,57,F
36650,N,73,F
36651,N,61,M
36652,N,49,F
36653,N,43,F
36654,N,78,F
36655,N,66,M
36656,N,47,M
36657,N,86,M
36658,S,0,_
36659,S,0,_
36660,N,77,M
36661,N,63,F
36662,S,0,_
36663,N,57,F
36664,N,62,M
36665,N,51,M
36666,N,52,F
36667,S,0,_
36668,N,60,F
36669,N,85,M
36670,N,63,F
36671,N,78,M
36672,N,58,F
36673,N,73,M
36674,N,84,M
36675,N,53,F
36676,N,79,M
36677,N,71,M
36678,N,51,F
36679,N,68,F
36680,N,51,M
36681,S,0,_
36682,N,61,M
36683,N,76,M
36684,N,47,F
36685,N,61,M
36686,N,54,F
36687,N,48,F
36688,N,31,M
36689,N,65,F
36690,N,81,M
36691,N,59,F
36692,N,47,M
36693,N,93,M
36694,N,53,F
36695,S,0,_
36696,N,87,M
36697,N,64,M
36698,N,60,M
36699,N,53,F
36700,N,38,M
36701,N,56,F
36702,N,66,M
36703,N,58,F
36704,N,77,M
36705,N,67,M
36706,N,36,F
36707,N,50,M
36708,N,79,M
36709,N,72,M
36710,N,66,M
36711,S,0,_
36712,N,65,M
36713,N,69,M
36714,N,60,M
36715,S,0,_
36716,N,35,M
36717,N,57,M
36718,N,47,F
36719,N,31,F
36720,N,78,M
36721,N,51,M
36722,N,71,M
36723,N,63,F
36724,N,77,F
36725,N,37,M
36726,N,65,M
36727,N,41,F
36728,N,35,F
36729,N,42,F
36730,N,71,M
36731,N,79,M
36732,N,64,M
36733,N,65,M
36734,N,66,F
36735,S,0,_
36736,N,74,M
36737,N,31,M
36738,N,55,M
36739,N,71,F
36740,N,69,M
36741,S,0,_
36742,N,62,M
36743,N,46,M
36744,N,68,F
36745,N,57,M
36746,N,50,F
36747,N,60,M
36748,N,72,F
36749,N,66,F
36750,N,62,M
36751,N,31,M
36752,N,71,F
36753,N,40,F
36754,N,53,F
36755,N,80,M
36756,N,55,F
36757,N,61,F
36758,N,88,M
36759,N,63,M
36760,N,33,M
36761,N,83,M
36762,N,67,M
36763,N,59,F
36764,N,75,M
36765,N,50,M
36766,N,62,F
36767,N,49,F
36768,N,46,M
36769,N,46,M
36770,N,60,F
36771,N,54,F
36772,S,0,_
36773,N,54,F
36774,N,59,F
36775,N,62,M
36776,N,70,M
36777,N,54,M
36778,N,67,M
36779,N,43,M
36780,N,56,M
36781,N,76,M
36782,N,53,F
36783,N,76,M
36784,N,86,F
36785,N,37,M
36786,N,50,M
36787,N,69,M
36788,N,51,M
36789,N,22,M
36790,N,49,M
36791,N,54,F
36792,N,59,F
36793,S,0,_
36794,N,77,M
36795,N,42,M
36796,S,0,_
36797,N,55,F
36798,N,56,M
36799,N,62,M
36800,N,59,M
36801,N,67,M
36802,N,82,F
36803,N,48,M
36804,N,53,F
36805,N,56,F
36806,N,57,M
36807,N,79,M
36808,N,63,F
36809,N,86,M
36810,N,51,F
36811,N,64,M
36812,S,0,_
36813,N,53,M
36814,N,82,F
36815,N,66,M
36816,N,36,F
36817,N,67,M
36818,S,0,_
36819,N,69,F
36820,S,0,_
36821,S,0,_
36822,N,59,F
36823,N,57,F
36824,N,73,M
36825,N,65,M
36826,N,91,M
36827,S,0,_
36828,N,79,M
36829,N,58,M
36830,N,52,F
36831,S,0,_
36832,N,45,M
36833,N,52,F
36834,N,29,F
36835,N,65,M
36836,N,62,M
36837,N,39,F
36838,N,73,M
36839,N,47,F
36840,N,77,F
36841,N,47,F
36842,N,73,M
36843,N,62,M
36844,N,85,F
36845,N,31,M
36846,S,0,_
36847,N,56,F
36848,N,65,M
36849,N,53,F
36850,N,33,M
36851,N,82,M
36852,N,32,F
36853,N,46,M
36854,N,61,M
36855,N,57,M
36856,N,69,F
36857,N,33,M
36858,N,30,F
36859,N,32,M
36860,N,63,M
36861,N,49,M
36862,N,29,M
36863,N,80,F
36864,S,0,_
36865,N,56,M
36866,N,87,M
36867,N,62,M
36868,S,0,_
36869,N,71,M
36870,N,62,F
36871,N,44,M
36872,N,78,M
36873,N,66,M
36874,N,54,F
36875,N,66,M
36876,N,48,M
36877,S,0,_
36878,N,61,F
36879,N,61,M
36880,N,41,M
36881,N,69,F
36882,N,57,F
36883,N,67,F
36884,N,32,M
36885,S,0,_
36886,N,61,M
36887,N,69,M
